CODIGO_MUNICIPIO,DATE,UF,NOME_MUNICIPIO
411410,14/12/2021,PR,Mandaguaçu
411490,14/12/2021,PR,Marilândia do Sul
411680,14/12/2021,PR,Nova Cantu
411690,14/12/2021,PR,Nova Esperança
411700,14/12/2021,PR,Nova Fátima
411730,14/12/2021,PR,Ortigueira
411840,14/12/2021,PR,Paranavaí
411870,14/12/2021,PR,Paulo Frontin
411880,14/12/2021,PR,Peabiru
411920,14/12/2021,PR,Pinhalão
412110,14/12/2021,PR,Quinta do Sol
412280,14/12/2021,PR,Salgado Filho
412450,14/12/2021,PR,Santo Inácio
412640,14/12/2021,PR,Sertaneja
412740,14/12/2021,PR,Terra Roxa
412770,14/12/2021,PR,Toledo
420050,14/12/2021,SC,Águas de Chapecó
420410,14/12/2021,SC,Caxambu do Sul
421280,14/12/2021,SC,Balneário Piçarras
500515,14/12/2021,MS,Juti
510510,14/12/2021,MT,Juara
150360,15/12/2021,PA,Itaituba
210550,15/12/2021,MA,João Lisboa
211180,15/12/2021,MA,Sítio Novo
220150,15/12/2021,PI,Batalha
220190,15/12/2021,PI,Bom Jesus
220230,15/12/2021,PI,Canto do Buriti
220480,15/12/2021,PI,Ipiranga do Piauí
220680,15/12/2021,PI,Nossa Senhora dos Remédios
220780,15/12/2021,PI,Paulistana
240145,15/12/2021,RN,Baraúna
250180,15/12/2021,PB,Bayeux
280200,15/12/2021,SE,Divina Pastora
280660,15/12/2021,SE,Santo Amaro das Brotas
280720,15/12/2021,SE,Siriri
290240,15/12/2021,BA,Aurelino Leal
316350,15/12/2021,MG,São José do Jacuri
320115,15/12/2021,ES,Brejetuba
330385,15/12/2021,RJ,Paty do Alferes
330515,15/12/2021,RJ,São José do Vale do Rio Preto
350760,15/12/2021,SP,Bragança Paulista
410780,15/12/2021,PR,Floraí
411695,15/12/2021,PR,Nova Esperança do Sudoeste
411930,15/12/2021,PR,Pinhão
411965,15/12/2021,PR,Pitangueiras
412090,15/12/2021,PR,Quedas do Iguaçu
420160,15/12/2021,SC,Arroio Trinta
421540,15/12/2021,SC,Salto Veloso
430490,15/12/2021,RS,Casca
430540,15/12/2021,RS,Chiapetta
430870,15/12/2021,RS,Gaurama
430910,15/12/2021,RS,Gramado
430975,15/12/2021,RS,Ibarama
430995,15/12/2021,RS,Ibirapuitã
431230,15/12/2021,RS,Miraguaí
431390,15/12/2021,RS,Panambi
432195,15/12/2021,RS,Trindade do Sul
150350,16/12/2021,PA,Irituia
240200,16/12/2021,RN,Caicó
411295,16/12/2021,PR,Juranda
412460,16/12/2021,PR,São Carlos do Ivaí
420490,16/12/2021,SC,Descanso
431350,16/12/2021,RS,Osório
432110,16/12/2021,RS,Tapes
500740,16/12/2021,MS,Rio Verde de Mato Grosso
510050,16/12/2021,MT,Alto Paraguai
160023,17/12/2021,AP,Ferreira Gomes
160027,17/12/2021,AP,Laranjal do Jari
160060,17/12/2021,AP,Santana
160070,17/12/2021,AP,Tartarugalzinho
240150,17/12/2021,RN,Barcelona
240325,17/12/2021,RN,Parnamirim
240840,17/12/2021,RN,Olho d'Água do Borges
250720,17/12/2021,PB,Itatuba
251580,17/12/2021,PB,Serra Redonda
290860,17/12/2021,BA,Conde
310090,17/12/2021,MG,Águas Formosas
310190,17/12/2021,MG,Alpinópolis
310200,17/12/2021,MG,Alterosa
310460,17/12/2021,MG,Astolfo Dutra
310640,17/12/2021,MG,Belo Vale
310670,17/12/2021,MG,Betim
310680,17/12/2021,MG,Bias Fortes
310750,17/12/2021,MG,Bom Jardim de Minas
310900,17/12/2021,MG,Brumadinho
310920,17/12/2021,MG,Buenópolis
311110,17/12/2021,MG,Campina Verde
311140,17/12/2021,MG,Campo Florido
311200,17/12/2021,MG,Candeias
311370,17/12/2021,MG,Carlos Chagas
311390,17/12/2021,MG,Carmo da Cachoeira
311400,17/12/2021,MG,Carmo da Mata
311730,17/12/2021,MG,Conceição das Alagoas
311800,17/12/2021,MG,Congonhas
311840,17/12/2021,MG,Conselheiro Pena
311890,17/12/2021,MG,Cordisburgo
312040,17/12/2021,MG,Cristiano Otoni
312120,17/12/2021,MG,Delfinópolis
312200,17/12/2021,MG,Divino
312240,17/12/2021,MG,Divisa Nova
312260,17/12/2021,MG,Dom Joaquim
312300,17/12/2021,MG,Dores de Campos
312900,17/12/2021,MG,Guiricema
313070,17/12/2021,MG,Indianópolis
313090,17/12/2021,MG,Inhapim
313300,17/12/2021,MG,Itamonte
313460,17/12/2021,MG,Jaboticatubas
313760,17/12/2021,MG,Lagoa Santa
313800,17/12/2021,MG,Laranjal
313850,17/12/2021,MG,Liberdade
314050,17/12/2021,MG,Martinho Campos
314070,17/12/2021,MG,Mateus Leme
314090,17/12/2021,MG,Matipó
314210,17/12/2021,MG,Miradouro
314500,17/12/2021,MG,Nova Ponte
314980,17/12/2021,MG,Perdizes
315110,17/12/2021,MG,Pirapetinga
315220,17/12/2021,MG,Porteirinha
315770,17/12/2021,MG,Santa Juliana
316430,17/12/2021,MG,São Roque de Minas
316530,17/12/2021,MG,São Vicente de Minas
316540,17/12/2021,MG,Sapucaí-Mirim
316570,17/12/2021,MG,Senador Firmino
316780,17/12/2021,MG,Soledade de Minas
316850,17/12/2021,MG,Teixeiras
317210,17/12/2021,MG,Volta Grande
350250,17/12/2021,SP,Aparecida
520710,17/12/2021,GO,Diorama
221030,18/12/2021,PI,São Julião
250450,18/12/2021,PB,Condado
270780,18/12/2021,AL,Roteiro
280600,18/12/2021,SE,Ribeirópolis
291930,18/12/2021,BA,Lençóis
355180,18/12/2021,SP,Sete Barras
410160,18/12/2021,PR,Arapoti
420660,18/12/2021,SC,Guarujá do Sul
430890,18/12/2021,RS,Getúlio Vargas
430960,18/12/2021,RS,Horizontina
431265,18/12/2021,RS,Não-Me-Toque
432100,18/12/2021,RS,Tapera
500755,18/12/2021,MS,Santa Rita do Pardo
520250,18/12/2021,GO,Aruanã
521870,18/12/2021,GO,Rianápolis
130110,19/12/2021,AM,Careiro
130210,19/12/2021,AM,Japurá
130220,19/12/2021,AM,Juruá
130310,19/12/2021,AM,Nova Olinda do Norte
130320,19/12/2021,AM,Novo Airão
130330,19/12/2021,AM,Novo Aripuanã
130410,19/12/2021,AM,Tapauá
170980,19/12/2021,TO,Ipueiras
171215,19/12/2021,TO,Lavandeira
211200,19/12/2021,MA,Tasso Fragoso
220990,19/12/2021,PI,São João da Serra
240290,19/12/2021,RN,Coronel João Pessoa
241060,19/12/2021,RN,Rafael Godeiro
250090,19/12/2021,PB,Arara
250640,19/12/2021,PB,Gurinhém
292260,19/12/2021,BA,Nilo Peçanha
293040,19/12/2021,BA,Serra Preta
310400,19/12/2021,MG,Araxá
354690,19/12/2021,SP,Santa Lúcia
410270,19/12/2021,PR,Barra do Jacaré
411375,19/12/2021,PR,Lunardelli
420150,19/12/2021,SC,Armazém
420570,19/12/2021,SC,Garopaba
420970,19/12/2021,SC,Lebon Régis
421470,19/12/2021,SC,Rio dos Cedros
421760,19/12/2021,SC,Siderópolis
431730,19/12/2021,RS,Santa Vitória do Palmar
510269,19/12/2021,MT,Canabrava do Norte
510624,19/12/2021,MT,Nova Ubiratã
510706,19/12/2021,MT,Querência
510724,19/12/2021,MT,Santa Carmem
510880,19/12/2021,MT,Nova Guarita
510885,19/12/2021,MT,Nova Marilândia
150095,20/12/2021,PA,Aurora do Pará
150506,20/12/2021,PA,Novo Repartimento
230530,20/12/2021,CE,Ibiapina
230690,20/12/2021,CE,Jaguaribe
230850,20/12/2021,CE,Mombaça
230980,20/12/2021,CE,Pacoti
231190,20/12/2021,CE,Saboeiro
240400,20/12/2021,RN,Frutuoso Gomes
241090,20/12/2021,RN,Riachuelo
241470,20/12/2021,RN,Várzea
250820,20/12/2021,PB,Lagoa de Dentro
260270,20/12/2021,PE,Buenos Aires
260360,20/12/2021,PE,Camutanga
260430,20/12/2021,PE,Cedro
260440,20/12/2021,PE,Chã de Alegria
260450,20/12/2021,PE,Chã Grande
260490,20/12/2021,PE,Cumaru
260540,20/12/2021,PE,Feira Nova
260550,20/12/2021,PE,Ferreiros
260580,20/12/2021,PE,Frei Miguelinho
260630,20/12/2021,PE,Granito
260660,20/12/2021,PE,Ibimirim
260670,20/12/2021,PE,Ibirajuba
260690,20/12/2021,PE,Iguaracy
260710,20/12/2021,PE,Ingazeira
260740,20/12/2021,PE,Itacuruba
260780,20/12/2021,PE,Itaquitinga
260850,20/12/2021,PE,Lagoa de Itaenga
260910,20/12/2021,PE,Machados
261050,20/12/2021,PE,Passira
261140,20/12/2021,PE,Primavera
261230,20/12/2021,PE,Saloá
261270,20/12/2021,PE,Santa Maria do Cambucá
261440,20/12/2021,PE,Solidão
261470,20/12/2021,PE,Tacaimbó
261550,20/12/2021,PE,Tracunhaém
261560,20/12/2021,PE,Trindade
261580,20/12/2021,PE,Tupanatinga
411995,20/12/2021,PR,Pontal do Paraná
412500,20/12/2021,PR,São João do Ivaí
420580,20/12/2021,SC,Garuva
420620,20/12/2021,SC,Gravatal
420880,20/12/2021,SC,Jaguaruna
421080,20/12/2021,SC,Meleiro
421640,20/12/2021,SC,São João do Sul
432350,20/12/2021,RS,Vista Alegre
500240,20/12/2021,MS,Caarapó
500370,20/12/2021,MS,Dourados
510335,20/12/2021,MT,Confresa
510645,20/12/2021,MT,Planalto da Serra
510665,20/12/2021,MT,Pontal do Araguaia
510685,20/12/2021,MT,Porto Estrela
510719,20/12/2021,MT,Ribeirãozinho
510726,20/12/2021,MT,Santo Afonso
120030,21/12/2021,AC,Feijó
230125,21/12/2021,CE,Ararendá
240933,21/12/2021,RN,Santa Maria
250800,21/12/2021,PB,Juru
250900,21/12/2021,PB,Manaíra
260380,21/12/2021,PE,Capoeiras
291660,21/12/2021,BA,Itapitanga
310205,21/12/2021,MG,Alto Caparaó
310285,21/12/2021,MG,Angelândia
310445,21/12/2021,MG,Aricanduva
310665,21/12/2021,MG,Berizal
310825,21/12/2021,MG,Bonito de Minas
310925,21/12/2021,MG,Bugre
311205,21/12/2021,MG,Cantagalo
311547,21/12/2021,MG,Catuti
311783,21/12/2021,MG,Cônego Marinho
311787,21/12/2021,MG,Confins
312083,21/12/2021,MG,Cuparaque
312247,21/12/2021,MG,Dom Bosco
312695,21/12/2021,MG,Frei Lagonegro
312707,21/12/2021,MG,Fruta de Leite
312733,21/12/2021,MG,Gameleiras
312735,21/12/2021,MG,Glaucilândia
312738,21/12/2021,MG,Goianá
312825,21/12/2021,MG,Guaraciama
312965,21/12/2021,MG,Ibiracatu
313055,21/12/2021,MG,Imbé de Minas
313065,21/12/2021,MG,Indaiabira
313535,21/12/2021,MG,Japonvar
313652,21/12/2021,MG,José Gonçalves de Minas
313655,21/12/2021,MG,José Raydan
313867,21/12/2021,MG,Luisburgo
314015,21/12/2021,MG,Mário Campos
314225,21/12/2021,MG,Miravânia
314315,21/12/2021,MG,Monte Formoso
314435,21/12/2021,MG,Naque
314437,21/12/2021,MG,Natalândia
314505,21/12/2021,MG,Nova Porteirinha
314535,21/12/2021,MG,Novo Oriente de Minas
314537,21/12/2021,MG,Novorizonte
314545,21/12/2021,MG,Olhos-d'Água
314587,21/12/2021,MG,Orizânia
314625,21/12/2021,MG,Padre Carvalho
314655,21/12/2021,MG,Pai Pedro
314795,21/12/2021,MG,Patis
314995,21/12/2021,MG,Periquito
315053,21/12/2021,MG,Pingo-d'Água
315057,21/12/2021,MG,Pintópolis
315213,21/12/2021,MG,Ponto Chique
315217,21/12/2021,MG,Ponto dos Volantes
315733,21/12/2021,MG,Santa Cruz de Minas
315765,21/12/2021,MG,Santa Helena de Minas
316045,21/12/2021,MG,Santo Antônio do Retiro
316095,21/12/2021,MG,São Domingos das Dores
316225,21/12/2021,MG,São João da Lagoa
316245,21/12/2021,MG,São João das Missões
316292,21/12/2021,MG,São Joaquim de Bicas
316294,21/12/2021,MG,São José da Barra
316443,21/12/2021,MG,São Sebastião da Vargem Alegre
316447,21/12/2021,MG,São Sebastião do Anta
316553,21/12/2021,MG,Sarzedo
316556,21/12/2021,MG,Sem-Peixe
316695,21/12/2021,MG,Serranópolis de Minas
316805,21/12/2021,MG,Taparuba
317065,21/12/2021,MG,Vargem Grande do Rio Pardo
317103,21/12/2021,MG,Verdelândia
317107,21/12/2021,MG,Veredinha
317115,21/12/2021,MG,Vermelho Novo
410185,21/12/2021,PR,Ariranha do Ivaí
410275,21/12/2021,PR,Bela Vista da Caroba
410715,21/12/2021,PR,Diamante D'Oeste
410752,21/12/2021,PR,Esperança Nova
411435,21/12/2021,PR,Manfrinópolis
412217,21/12/2021,PR,Rio Branco do Ivaí
160020,22/12/2021,AP,Calçoene
210020,22/12/2021,MA,Alcântara
210700,22/12/2021,MA,Montes Altos
211220,22/12/2021,MA,Timon
230630,22/12/2021,CE,Itapajé
241105,22/12/2021,RN,Tibau
250020,22/12/2021,PB,Aguiar
250200,22/12/2021,PB,Belém do Brejo do Cruz
250260,22/12/2021,PB,Igaracy
250580,22/12/2021,PB,Duas Estradas
250610,22/12/2021,PB,Fagundes
250780,22/12/2021,PB,Junco do Seridó
250790,22/12/2021,PB,Juripiranga
250810,22/12/2021,PB,Lagoa
250860,22/12/2021,PB,Lucena
251000,22/12/2021,PB,Nazarezinho
251020,22/12/2021,PB,Nova Olinda
251040,22/12/2021,PB,Olho d'Água
251070,22/12/2021,PB,Passagem
251190,22/12/2021,PB,Pitimbu
251300,22/12/2021,PB,Salgadinho
251360,22/12/2021,PB,Santana dos Garrotes
251380,22/12/2021,PB,Santa Teresinha
251470,22/12/2021,PB,São José do Sabugi
251480,22/12/2021,PB,São José dos Cordeiros
251500,22/12/2021,PB,São Miguel de Taipu
251540,22/12/2021,PB,São Vicente do Seridó
251680,22/12/2021,PB,Triunfo
270070,22/12/2021,AL,Batalha
291110,22/12/2021,BA,Formosa do Rio Preto
291830,22/12/2021,BA,Jitaúna
292130,22/12/2021,BA,Milagres
312087,22/12/2021,MG,Curral de Dentro
312235,22/12/2021,MG,Divisa Alegre
312675,22/12/2021,MG,Franciscópolis
312737,22/12/2021,MG,Goiabeira
313657,22/12/2021,MG,Josenópolis
313835,22/12/2021,MG,Leme do Prado
313868,22/12/2021,MG,Luislândia
315645,22/12/2021,MG,Rosário da Limeira
316165,22/12/2021,MG,São Geraldo do Baixio
316555,22/12/2021,MG,Setubinha
410305,22/12/2021,PR,Boa Vista da Aparecida
410785,22/12/2021,PR,Flor da Serra do Sul
240470,23/12/2021,RN,Ipanguaçu
240560,23/12/2021,RN,Jardim de Piranhas
240970,23/12/2021,RN,Pedro Avelino
241210,23/12/2021,RN,São João do Sabugi
241230,23/12/2021,RN,São José do Campestre
241280,23/12/2021,RN,São Rafael
261200,23/12/2021,PE,Sairé
261220,23/12/2021,PE,Salgueiro
292350,23/12/2021,BA,Palmeiras
315737,23/12/2021,MG,Santa Cruz de Salinas
320405,23/12/2021,ES,Pedro Canário
352630,23/12/2021,SP,Lagoinha
420370,23/12/2021,SC,Canelinha
430360,23/12/2021,RS,Cambará do Sul
150210,24/12/2021,PA,Cametá
220420,24/12/2021,PI,Francisco Santos
261240,24/12/2021,PE,Sanharó
270840,24/12/2021,AL,São José da Tapera
320420,24/12/2021,ES,Piúma
354360,24/12/2021,SP,Rifaina
221010,25/12/2021,PI,São José do Peixe
240810,25/12/2021,RN,Natal
320230,25/12/2021,ES,Guaçuí
210560,26/12/2021,MA,Joselândia
210620,26/12/2021,MA,Luís Domingues
211150,26/12/2021,MA,São Mateus do Maranhão
220700,26/12/2021,PI,Oeiras
241380,26/12/2021,RN,Taboleiro Grande
250330,26/12/2021,PB,Cachoeira dos Índios
250520,26/12/2021,PB,Cuitegi
250620,26/12/2021,PB,Frei Martinho
250870,26/12/2021,PB,Mãe d'Água
250880,26/12/2021,PB,Malta
251440,26/12/2021,PB,São José de Espinharas
312920,26/12/2021,MG,Heliodora
350830,26/12/2021,SP,Cabrália Paulista
410670,26/12/2021,PR,Cruzeiro do Sul
430070,26/12/2021,RS,Anta Gorda
431030,26/12/2021,RS,Ilópolis
431250,26/12/2021,RS,Mostardas
431520,26/12/2021,RS,Putinga
431610,26/12/2021,RS,Ronda Alta
500720,26/12/2021,MS,Rio Brilhante
510618,26/12/2021,MT,Nova Lacerda
110045,27/12/2021,RO,Buritis
110092,27/12/2021,RO,Chupinguaia
110146,27/12/2021,RO,Pimenteiras do Oeste
110149,27/12/2021,RO,São Francisco do Guaporé
150013,27/12/2021,PA,Abel Figueiredo
150276,27/12/2021,PA,Cumaru do Norte
150300,27/12/2021,PA,Faro
150495,27/12/2021,PA,Nova Esperança do Piriá
150715,27/12/2021,PA,São Domingos do Araguaia
150746,27/12/2021,PA,São João da Ponta
220253,27/12/2021,PI,Caraúbas do Piauí
220265,27/12/2021,PI,Caxingó
220272,27/12/2021,PI,Cocal dos Alves
221039,27/12/2021,PI,São Miguel do Fidalgo
221090,27/12/2021,PI,Socorro do Piauí
230365,27/12/2021,CE,Catunda
230520,27/12/2021,CE,Hidrolândia
240040,27/12/2021,RN,Água Nova
240510,27/12/2021,RN,Jandaíra
240690,27/12/2021,RN,Lucrécia
240920,27/12/2021,RN,Passagem
250300,27/12/2021,PB,Caaporã
251170,27/12/2021,PB,Pilõezinhos
291780,27/12/2021,BA,Jaguaripe
310290,27/12/2021,MG,Antônio Carlos
311130,27/12/2021,MG,Campo do Meio
311280,27/12/2021,MG,Capitólio
311420,27/12/2021,MG,Carmo do Cajuru
311450,27/12/2021,MG,Carmópolis de Minas
311670,27/12/2021,MG,Coimbra
311870,27/12/2021,MG,Coqueiral
312060,27/12/2021,MG,Crucilândia
312080,27/12/2021,MG,Cruzília
312110,27/12/2021,MG,Delfim Moreira
312180,27/12/2021,MG,Dionísio
312450,27/12/2021,MG,Estiva
312470,27/12/2021,MG,Estrela do Indaiá
313100,27/12/2021,MG,Inhaúma
313340,27/12/2021,MG,Itapagipe
313510,27/12/2021,MG,Janaúba
313560,27/12/2021,MG,Jequitaí
313570,27/12/2021,MG,Jequitibá
313590,27/12/2021,MG,Jesuânia
313600,27/12/2021,MG,Joaíma
313650,27/12/2021,MG,Jordânia
313690,27/12/2021,MG,Juruaia
313720,27/12/2021,MG,Lagoa da Prata
314430,27/12/2021,MG,Nanuque
315190,27/12/2021,MG,Pocrane
315300,27/12/2021,MG,Pratinha
315470,27/12/2021,MG,Ribeirão Vermelho
315480,27/12/2021,MG,Rio Acima
315710,27/12/2021,MG,Salto da Divisa
315740,27/12/2021,MG,Santa Cruz do Escalvado
316910,27/12/2021,MG,Toledo
317120,27/12/2021,MG,Vespasiano
317160,27/12/2021,MG,Virgem da Lapa
351518,27/12/2021,SP,Espírito Santo do Pinhal
351685,27/12/2021,SP,Gavião Peixoto
353475,27/12/2021,SP,Ouroeste
354540,27/12/2021,SP,Salto Grande
355360,27/12/2021,SP,Tapiratiba
355475,27/12/2021,SP,Trabiju
420180,27/12/2021,SC,Atalanta
522230,27/12/2021,GO,Vila Propício
120040,28/12/2021,AC,Rio Branco
130083,28/12/2021,AM,Caapiranga
150085,28/12/2021,PA,Anapu
150195,28/12/2021,PA,Cachoeira do Piriá
150285,28/12/2021,PA,Curuá
220540,28/12/2021,PI,Joaquim Pires
220600,28/12/2021,PI,Marcos Parente
220730,28/12/2021,PI,Paes Landim
220830,28/12/2021,PI,Piracuruca
230945,28/12/2021,CE,Ocara
231160,28/12/2021,CE,Redenção
241025,28/12/2021,RN,Porto do Mangue
241490,28/12/2021,RN,Viçosa
251050,28/12/2021,PB,Olivedos
251280,28/12/2021,PB,Riacho dos Cavalos
260210,28/12/2021,PE,Bom Conselho
291620,28/12/2021,BA,Itapé
292570,28/12/2021,BA,Presidente Jânio Quadros
330245,28/12/2021,RJ,Macuco
330513,28/12/2021,RJ,São José de Ubá
421020,28/12/2021,SC,Major Gercino
421140,28/12/2021,SC,Nova Erechim
430087,28/12/2021,RS,Araricá
430290,28/12/2021,RS,Cacequi
430440,28/12/2021,RS,Canela
430544,28/12/2021,RS,Chuvisca
430607,28/12/2021,RS,Cristal do Sul
430675,28/12/2021,RS,Doutor Ricardo
430745,28/12/2021,RS,Esperança do Sul
430781,28/12/2021,RS,Estrela Velha
430957,28/12/2021,RS,Herveiras
431113,28/12/2021,RS,Jari
431173,28/12/2021,RS,Mampituba
431205,28/12/2021,RS,Marques de Souza
431237,28/12/2021,RS,Monte Alegre dos Campos
431261,28/12/2021,RS,Muitos Capões
431301,28/12/2021,RS,Nova Candelária
431333,28/12/2021,RS,Nova Ramada
431406,28/12/2021,RS,Passa Sete
432032,28/12/2021,RS,Senador Salgado Filho
432190,28/12/2021,RS,Três Passos
432234,28/12/2021,RS,Ubiretama
432237,28/12/2021,RS,Unistalda
432285,28/12/2021,RS,Vespasiano Corrêa
510336,28/12/2021,MT,Conquista D'Oeste
510617,28/12/2021,MT,Nova Nazaré
510735,28/12/2021,MT,São José do Xingu
510774,28/12/2021,MT,Santa Cruz do Xingu
510776,28/12/2021,MT,Santa Rita do Trivelato
520082,28/12/2021,GO,Amaralina
521945,28/12/2021,GO,Santa Rita do Novo Destino
130010,29/12/2021,AM,Anori
130360,29/12/2021,AM,Santa Isabel do Rio Negro
150150,29/12/2021,PA,Benevides
150160,29/12/2021,PA,Bonito
150230,29/12/2021,PA,Capitão Poço
150260,29/12/2021,PA,Colares
150380,29/12/2021,PA,Jacundá
150400,29/12/2021,PA,Limoeiro do Ajuru
150560,29/12/2021,PA,Peixe-Boi
150563,29/12/2021,PA,Piçarra
150660,29/12/2021,PA,Santa Maria do Pará
150750,29/12/2021,PA,São João do Araguaia
150780,29/12/2021,PA,Senador José Porfírio
220130,29/12/2021,PI,Barreiras do Piauí
220342,29/12/2021,PI,Domingos Mourão
250710,29/12/2021,PB,Itapororoca
251320,29/12/2021,PB,Santa Cruz
260130,29/12/2021,PE,Barra de Guabiraba
260350,29/12/2021,PE,Camocim de São Félix
260480,29/12/2021,PE,Cortês
260500,29/12/2021,PE,Cupira
260770,29/12/2021,PE,Itapetim
261120,29/12/2021,PE,Poção
261170,29/12/2021,PE,Riacho das Almas
261250,29/12/2021,PE,Santa Cruz do Capibaribe
310010,29/12/2021,MG,Abadia dos Dourados
316905,29/12/2021,MG,Tocos do Moji
320360,29/12/2021,ES,Mucurici
350440,29/12/2021,SP,Avanhandava
353970,29/12/2021,SP,Platina
420060,29/12/2021,SC,Águas Mornas
420070,29/12/2021,SC,Alfredo Wagner
420110,29/12/2021,SC,Anitápolis
420195,29/12/2021,SC,Balneário Arroio do Silva
420207,29/12/2021,SC,Balneário Gaivota
420209,29/12/2021,SC,Barra Bonita
420220,29/12/2021,SC,Benedito Novo
420287,29/12/2021,SC,Brunópolis
421240,29/12/2021,SC,Pedras Grandes
421450,29/12/2021,SC,Rio do Campo
421530,29/12/2021,SC,Salete
421590,29/12/2021,SC,São Bonifácio
421985,29/12/2021,SC,Zortéa
430205,29/12/2021,RS,Benjamin Constant do Sul
430655,29/12/2021,RS,Dom Pedro de Alcântara
130014,30/12/2021,AM,Apuí
130165,30/12/2021,AM,Guajará
150130,30/12/2021,PA,Barcarena
150190,30/12/2021,PA,Bujaru
150340,30/12/2021,PA,Inhangapi
150450,30/12/2021,PA,Melgaço
150500,30/12/2021,PA,Nova Timboteua
150740,30/12/2021,PA,São Francisco do Pará
210660,30/12/2021,MA,Matões
210720,30/12/2021,MA,Nina Rodrigues
211030,30/12/2021,MA,Santo Antônio dos Lopes
220010,30/12/2021,PI,Agricolândia
241260,30/12/2021,RN,São Paulo do Potengi
250340,30/12/2021,PB,Cacimba de Areia
250560,30/12/2021,PB,Diamante
251510,30/12/2021,PB,São Sebastião de Lagoa de Roça
260390,30/12/2021,PE,Carnaíba
261380,30/12/2021,PE,São Vicente Férrer
261540,30/12/2021,PE,Toritama
310550,30/12/2021,MG,Barão de Monte Alto
310980,30/12/2021,MG,Cachoeira Dourada
311020,30/12/2021,MG,Cajuri
311290,30/12/2021,MG,Caputira
312720,30/12/2021,MG,Funilândia
313230,30/12/2021,MG,Itaipé
313390,30/12/2021,MG,Itaverava
314640,30/12/2021,MG,Paineiras
314880,30/12/2021,MG,Pedra do Anta
315000,30/12/2021,MG,Pescador
315160,30/12/2021,MG,Planura
315730,30/12/2021,MG,Santa Bárbara do Tugúrio
315810,30/12/2021,MG,Santa Maria do Salto
316130,30/12/2021,MG,São Francisco de Sales
320130,30/12/2021,ES,Cariacica
350560,30/12/2021,SP,Barrinha
350775,30/12/2021,SP,Brejo Alegre
350890,30/12/2021,SP,Caiabu
351170,30/12/2021,SP,Charqueada
351390,30/12/2021,SP,Divinolândia
351610,30/12/2021,SP,Florínea
351710,30/12/2021,SP,Glicério
351980,30/12/2021,SP,Icém
352115,30/12/2021,SP,Ipiguá
352780,30/12/2021,SP,Lupércio
353290,30/12/2021,SP,Nova Europa
354350,30/12/2021,SP,Riversul
355635,30/12/2021,SP,Vargem
412240,30/12/2021,PR,Rolândia
412590,30/12/2021,PR,São Pedro do Paraná
420700,30/12/2021,SC,Içara
421090,30/12/2021,SC,Modelo
421100,30/12/2021,SC,Mondaí
421200,30/12/2021,SC,Palma Sola
421230,30/12/2021,SC,Paulo Lopes
421410,30/12/2021,SC,Presidente Nereu
421730,30/12/2021,SC,Saudades
421770,30/12/2021,SC,Sombrio
520495,30/12/2021,GO,Campos Verdes
521056,30/12/2021,GO,Itaguari
521375,30/12/2021,GO,Montividiu
521565,30/12/2021,GO,Palestina de Goiás
150810,31/12/2021,PA,Tucuruí
171840,31/12/2021,TO,Presidente Kennedy
210410,31/12/2021,MA,Fortaleza dos Nogueiras
210440,31/12/2021,MA,Gonçalves Dias
240160,31/12/2021,RN,Bento Fernandes
240480,31/12/2021,RN,Ipueira
240600,31/12/2021,RN,José da Penha
240680,31/12/2021,RN,Lajes Pintadas
241170,31/12/2021,RN,São Bento do Trairí
241180,31/12/2021,RN,São Fernando
241310,31/12/2021,RN,Senador Elói de Souza
241330,31/12/2021,RN,Serra de São Bento
241370,31/12/2021,RN,Sítio Novo
241400,31/12/2021,RN,Tangará
241500,31/12/2021,RN,Vila Flor
251090,31/12/2021,PB,Paulista
260060,31/12/2021,PE,Alagoinha
260150,31/12/2021,PE,Belém de Maria
261010,31/12/2021,PE,Palmeirina
310470,31/12/2021,MG,Ataléia
310780,31/12/2021,MG,Bom Jesus do Galho
312310,31/12/2021,MG,Dores de Guanhães
313220,31/12/2021,MG,Itaguara
313400,31/12/2021,MG,Itinga
313470,31/12/2021,MG,Jacinto
313710,31/12/2021,MG,Lagamar
314630,31/12/2021,MG,Padre Paraíso
314650,31/12/2021,MG,Pains
315290,31/12/2021,MG,Pratápolis
315660,31/12/2021,MG,Rubim
316170,31/12/2021,MG,São Gonçalo do Abaeté
316240,31/12/2021,MG,São João da Ponte
316640,31/12/2021,MG,Seritinga
316770,31/12/2021,MG,Sobrália
